Bedspace for Rent with fiber internet,2000,"Bedspace for Rent
Savannah Green Plains (Brgy Cuayan)
blk 7 lot 20 ph 3 Cuayan, 2009 Angeles City, Philippines

09954690763

max of 2 persons per room

2k per month per bed (1 month advance, 2 months deposit)

room size: 2m x 3m

1 house w/ 5 rooms (rooms/beds rented separately)

common CR

fiber internet

free water and electric bill (electric fan and charger only)
(Extra appliance, extra fee)

Single double deck with hard foam (Bring your own soft foam and things)

subdivision amenities: pool and clubhouse

near Korean town, Clark, Mc Do Friendship, 7 Eleven, Police Stn 5, Prime Lube Gasoline Stn, mini groceries, carenderia and sari - sari stores, Spa and Restaurants

15min ride to Clark (Friendship Gate) - 1 jeep ride
25min ride to SM Clark - 2 jeeps ride
30min ride to Dau bus terminal - 2 jeeps ride

Google Map:","Savannah Green Plains (Brgy Cuayan)
blk 7 lot 20 ph 3 Cuayan, 2009 Angeles 

Google Map:
https://www.google.com/maps/place/Michael's+Room+for+Rent/@15.1467385,120.5542106,17z/data=!4m9!1m3!11m2!2s1ubn-7vux_lHrpYyfyy8DXI6yhLg!3e1!3m4!1s0x3396f31e06a7273f:0x9dd3dbd0fcc2dd2d!8m2!3d15.1466913!4d120.5541771",1,1,Central Luzon,Angeles City,Cuayan,6,,,,https://www.carousell.ph/p/bedspace-for-rent-with-fiber-internet-1067570248/?t-id=HOQ3eXBjel_1613357093449&t-referrer_browse_type=search_results&t-referrer_request_id=1YSEBUJrczrMc6Vw&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,https://media.karousell.com/media/photos/products/2021/2/5/bedspace_for_rent_1612496173_97253773_progressive.jpg,
Male Bedspace at GA Tower 2,3250,"Bedspace in a room for 4 pax
2 Toilets
Room is furnished with metal lockers, 2 lockers per tenant. It has sub-metered AC, beds are fixed on the wall, no chance of moving while sleeping. Provided with 3.5 inches uratex foam.

Kitchen is furnished with dining set, electric stove, ref, microwave & pantry per tennant.

Living room is furnished with TV with cable, sofa set & shoe rack.

Separate Dues & utilites.",,2,2,Metro Manila (NCR),Mandaluyong City,Malamig,45,,,,https://www.carousell.ph/p/male-bedspace-at-ga-tower-2-1068748986/?t-id=zpAYA35FX9_1613358121291&t-referrer_browse_type=search_results&t-referrer_request_id=-kqMIyRgeBTE2mNA&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,https://media.karousell.com/media/photos/products/2021/2/10/male_bedspace_at_ga_tower_2_1612954726_408ac463_progressive,
2-bedroom condo unit for sharing / bedspace,5000,"Walking distance to restaurant, fast food chains, banks etc.
?? 1 month advance, 1 month deposit
?? PDC required

Exclusion:
??Association fees (50sqm / 2,340)
??Utility bills

Can be of sharing / bedspace","#45 tomas morato Ave. Kristong Hari, Q.C",2,2,Metro Manila (NCR),Quezon City,,48.5,,0,,https://www.carousell.ph/p/2-bedroom-condo-unit-for-sharing-bedspace-1032415426/?t-id=wuR5k2yZuP_1613358891601&t-referrer_browse_type=search_results&t-referrer_request_id=pFeSaQSP5MATtwuI&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,https://media.karousell.com/media/photos/products/2020/9/1/2bedroom_condo_unit_1598950236_ac7aa517_progressive.jpg,description
Better Living Para?que: Male & Female Bedspacer Dorm Type,349,"What we offer po is bedspacer shared fanroom for male and female na dorm type. We offer 1 year contract 1 month advance and 1 month deposit And Non Contract Daily, Weekly Amd Monthly ang advantage po are no advance, no deposit and no contract. Ang babayaran nyo lang po, yung ibbook nyo po. All in na din po lahat, Kuryente, tubig, Internet, Mattress, Unan, Kumot kami na po maglalaba every week pwede kayo magrequest ng bago.  Malapit sa lahat ng establishments. Magccheck in nalang po kayo. Pili nalang po kayo. =)

So far i have the most reasonable rates and amenities.

1.Hindi kasi lahat may cctv so safe, secured and convenient. 

2.May Dog din sa area at doorbell/ buzzer for safety & convenience. 

3. May Free wifi access din at balcony na pwede magamit for pass time.

4. May kasambahay nagmamaintain ng cleanliness.

5. Malapit sa lahat ng etablishments Sakayan, palengke, kainan, simbahan, hospital, police & Brgy. =).

Promo Rates:
Bed Spacer Shared Fan Rooms
(Non Contract) (SHORT TERM STAY)

Daily Rates Php 349 Per Day
Weekly Php 1749 Days +( Free 2 Days Stay )
Monthly Php 3999 3 Weeks + (Free 1 Week Stay)

Note: With Free Use Of Matress, Bedsheet, Pillow, Blanket And Electricfan.

Note: Shared Fan Rooms 1-4/6 Pax/Room

Note: Inclusive of Electric And Water Consumption Plus Free Wifi Access And Area Is CCTV protected. Thanks po. =).

Promo Rates:
Bed Spacer Shared Fan Rooms
(With 1 Year Contract)

Monthly
Php 2,699/Pax Upper Deck
Php 2,799/Pax Lower Deck
1 Month Advance And 1 Month Deposit

Note: Shared Rooms 1-4/6 Pax/Room

Note: Inclusive of Electric, Water Consumption, 2 inch mattress lend Plus Free Wifi Access And Area Is CCTV protected. 

You can provide on your own or rent Complete set 3 inch mattress, bedsheet, pillow for Php 499/month per set we'll do the laundry.

-Alex Yuzon
09177717648
Landlord","Yuzon's Bed Spacer & Transient Home.
Address
Blk 1 Lot 20-21 Mathew St. Annex 35 Do? Soledad Brgy Don Bosco Para?que.
Zip 1711

Landmark: Near Silog Food Hub & Mercury Drug At Russia St And Before F Serrano Sr. Elem School.

How To Get Here: Liko sa Silog Food Hub At Russia St. , Pasok ng Annex 35 Guardhouse. Pasabi Sa Guardhouse Kela Alex Yuzon. Kaliwa sa Mathew St. Violet Na Gate. Inside Nanay Thezz Sari Sari Store. Door Bell lang po kayo Thanks po =)",2,3,Metro Manila (NCR),Paranaque City,,265,,,,https://www.carousell.ph/p/better-living-para%C3%B1aque-male-female-bedspacer-dorm-type-249089096/?t-id=fL8E6k9aKp_1613359308601&t-referrer_browse_type=search_results&t-referrer_request_id=uY7XeEzcOAL1ShGk&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,https://media.karousell.com/media/photos/products/2019/09/01/better_living_paraaque_male__female_bedspacer_1567353030_187d3fe8_progressive.jpg,unit name
Condo Sharing Bedspace,4500,"4,500php per month. All in kasama na tubig at kuryente, Aircon room, wifi and own CR wala ng ibang babayaran provided na din ung bed at ibang gamit, kahit damit nalang dalhin mo. 
Sa second floor po ung room, 
Downstairs naman ung kitchen, w/ refrigerator,microwave, rice cooker & electric kettle.

Free use of pool, gym and other facilities.

Bedspace po ito. For FEMALE ONLY!!

Location: Gateway Garden heights sa tabi lang Ng Robinson's forum kaya marami Ka mabibilhan Ng pagkaen. Malapit din sa lahat Ng sakayan kaya wala Ng masyadong lakad.

Para sa mga interesado paki message nalang ako sa FB account ko... 

Lanzce Descartin

Thanks, God bless.",,,,Metro Manila (NCR),Mandaluyong City,,,,,,https://www.carousell.ph/p/condo-sharing-bedspace-243190069/?t-id=TiyYTV-LVj_1613359608185&t-referrer_browse_type=search_results&t-referrer_request_id=1ZK3UlVFnygl7IW8&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,https://media.karousell.com/media/photos/products/2019/08/01/155610_243190069_2e685974.jpg,
Lady bedspace for rent in pasay 3250 each only 1room good for 2 pax (1 bed available) Free wifi Hot shower Water and electricity included Common sink and CR With exhaust fan Located in 2nd floor 100 ibarra street pasay city. Near lrt and mrt,3250,"Lady bedspace for rent in pasay
3250 each only

1room good for 2 pax (1 bed available)

Free wifi
Hot shower
Water and electricity included
Common sink and CR
With exhaust fan
Located in 2nd floor

100 ibarra street pasay city.
Near lrt and mrt 
09214392273 choy bonifacio",,,,Metro Manila (NCR),Pasay City,Barangay 86,8,,,,https://www.carousell.ph/p/lady-bedspace-for-rent-in-pasay-3250-each-only-1room-good-for-2-pax-1-bed-available-free-wifi-hot-shower-water-and-electricity-included-common-sink-and-cr-with-exhaust-fan-located-in-2nd-floor-100-ibarra-street-pasay-city-near-lrt-and-mrt-1070063687/?t-id=_pqFK10KBv_1613656945170&t-referrer_browse_type=search_results&t-referrer_request_id=Fy4Ssx2T58no0R62&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,"https://media.karousell.com/media/photos/products/2021/2/17/lady_bedspace_for_rent_in_pasa_1613577777_c11edd63_progressive.jpg, https://media.karousell.com/media/photos/products/2021/2/17/lady_bedspace_for_rent_in_pasa_1613577777_c19e1a24_progressive.jpg",
MALE CONDO SHARING/ CONDO BEDSPACE FOR RENT,3300,"MALE CONDO SHARING/ CONDO BEDSPACE 
LOCATION: Park Avenue Mansion, Park Avenue Street, Pasay City


??Php 3,300 to 3,500(WIFI, Electricity and water bill included)
??One month advance one month deposit.
?? Preferably night shift

FULLY FURNISHED & BRAND NEW

??Uratex Foam
?? 2- Door Refrigerator
??Rice cooker
??Super Kalan
??Utensils (Plates & Mug)
??Foam
??Electric Kettle
??Own drawer slot
??Flat Iron & Ironing board
??Association dues
??Extension cord per deck
??Bidet @CR
??LANDLINE AND 20mbps WIFI

CONDO FACILITIES
??Swimming pool
?? Grocery store
?? Laundry shop
??Alfamart and 7/Eleven
??Computer Shop
??Massage Spa
??24/7 Guard on duty and CCTV
??Peaceful Environment
??Unit is near Fire Exit

TAKE NOTE: ??
????We need SIX (6) Male roommates 
???? Rates depend on your intended stay at the unit (we can talk about this thru pm ??)  
????TWO(2) Triple Decks available
????MOVE IN DATE: ANYTIME


????Accessible to
* SM MALL OF ASIA
*LRT 1 EDSA TAFT
* MRT EDSA TAFT
* BACLARAN
* PASAY CITY HALL
* PHILIPPINE SCHOOL FOR DEAF & BLIND
* DOUBLE DRAGON
* HERITAGE
* METROPOINT
* AIMS
*DFA MAIN
* CCP Complex 
*OKADA
*CITY OF DREAMS
*SOLAIRE

PM FOR INQUIRIES","PARK AVENUE MANSION, PASAY CITY",1,1,Metro Manila (NCR),Pasay City,,31.44,,,,https://www.carousell.ph/p/male-condo-sharing-condo-bedspace-for-rent-238488371/?t-id=_pqFK10KBv_1613656945170&t-referrer_browse_type=search_results&t-referrer_request_id=Fy4Ssx2T58no0R62&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,"https://media.karousell.com/media/photos/products/2019/07/12/mix_condo_sharing_condo_bedspace_for_rent_1562944490_02adf43a_progressive.jpg, https://media.karousell.com/media/photos/products/2019/07/12/mix_condo_sharing_condo_bedspace_for_rent_1562944490_897f238d_progressive.jpg, https://media.karousell.com/media/photos/products/2019/07/12/mix_condo_sharing_condo_bedspace_for_rent_1562944490_614efab6_progressive.jpg, https://media.karousell.com/media/photos/products/2019/07/12/mix_condo_sharing_condo_bedspace_for_rent_1562944490_55b2153b_progressive.jpg, https://media.karousell.com/media/photos/products/2019/07/12/mix_condo_sharing_condo_bedspace_for_rent_1562944490_ce16e187_progressive.jpg, https://media.karousell.com/media/photos/products/2019/07/12/mix_condo_sharing_condo_bedspace_for_rent_1562944490_3bc1cee4_progressive.jpg, https://media.karousell.com/media/photos/products/2019/07/12/mix_condo_sharing_condo_bedspace_for_rent_1562944491_16506081_progressive.jpg, https://media.karousell.com/media/photos/products/2019/07/12/mix_condo_sharing_condo_bedspace_for_rent_1562944491_15ba0e8c_progressive.jpg",description
Molo iloilo city room and bedspace for rental prime location for inspiro bpo call center,1750,"Bed space start 1,750 which include water electricity
No curfew with own key peaceful place and safe
Prime location across molo inspiro call center
One month advance one month deposit
For fast reply text 09666801502
Room for rent start 2,350 ( solo )
Couple room 3,300 only good for 2 person
First come first serve updated as of feb 19,2021",,5,2,Western Visayas,Iloilo,Molo Boulevard,300,,,,https://www.carousell.ph/p/molo-iloilo-city-room-and-bedspace-for-rental-prime-location-for-inspiro-bpo-call-center-1070212779/?t-id=_pqFK10KBv_1613656945170&t-referrer_browse_type=search_results&t-referrer_request_id=Fy4Ssx2T58no0R62&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,"https://media.karousell.com/media/photos/products/2021/2/18/molo_iloilo_city_room_and_beds_1613648827_d9584dd5_progressive, https://media.karousell.com/media/photos/products/2021/2/18/molo_iloilo_city_room_and_beds_1613648827_ab1fdea7_progressive, https://media.karousell.com/media/photos/products/2021/2/18/molo_iloilo_city_room_and_beds_1613648827_052d1d76_progressive, https://media.karousell.com/media/photos/products/2021/2/18/molo_iloilo_city_room_and_beds_1613648827_bf4c9b2e_progressive, https://media.karousell.com/media/photos/products/2021/2/18/molo_iloilo_city_room_and_beds_1613648827_0f1cca33_progressive, https://media.karousell.com/media/photos/products/2021/2/18/molo_iloilo_city_room_and_beds_1613648827_2816e40b_progressive, https://media.karousell.com/media/photos/products/2021/2/18/molo_iloilo_city_room_and_beds_1613648828_b697ea7c_progressive, https://media.karousell.com/media/photos/products/2021/2/18/molo_iloilo_city_room_and_beds_1613648828_ae3489fc_progressive",
Bedspace for Ladies QC,2500,"Bedspace for Ladies Only

1. Room for 4 persons - P2400/month/head
2. Room for 2 persons - P2500/month/head

1 month advance + 1 month deposit
Inclusive of light & water.
WIFI available for a minimal monthly fee.

Along Mother Ignacia near corner Scout Magbanua.
Short walk to Capitol Medical Center, St. Mary's College, Amoranto Sports Complex, Fisher Mall, St. Paul the Apostle Church.

Two corners away from Quezon Avenue.

Safe & clean environment. 
Strong, clean 24-hour water supply. 
Flood-free area.
Contact Bing: 0939.920.9189",Mother Ignacia corner Scout Magbanua,,,Metro Manila (NCR),Quezon City,,6,,,,https://www.carousell.ph/p/bedspace-for-ladies-qc-1017735701/?t-id=_pqFK10KBv_1613656945170&t-referrer_browse_type=search_results&t-referrer_request_id=4dO6syfA6STekgZh&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,"https://media.karousell.com/media/photos/products/2020/10/1/bedspace_for_ladies_qc_1601540442_91e66241_progressive, https://media.karousell.com/media/photos/products/2020/10/1/bedspace_for_ladies_qc_1601540442_d36ec089_progressive, https://media.karousell.com/media/photos/products/2020/10/1/bedspace_for_ladies_qc_1601540442_e0eb3c96_progressive, https://media.karousell.com/media/photos/products/2020/10/1/bedspace_for_ladies_qc_1601540442_72fb27ea_progressive, https://media.karousell.com/media/photos/products/2020/10/1/bedspace_for_ladies_qc_1601540442_1cdf7974_progressive",
Female Bedspace California Garden Square,4000,"Female Bedspace

Location: California Garden Square Condominium Mandaluyong

Inclusions:
Water Bill
Electricity Bill
New bed, new mattress and new pillow
Electric Fan
Cabinet with lock
CR newly renovated

Popular establishments within vicinity:
Robinson's Supermarket
Starbucks
McDonald's
Mercury Drug

Near to:
SM Megamall
Starmall
VRP Medical Center
MRT (Shaw and Boni stations)

Rates:
4300
4000

Requirements:
1 month advance
1 month deposit
NBI Clearance
2 Government Valid IDs
Police Clearance

PM for inquiries",DM Guevara,,,Metro Manila (NCR),Mandaluyong City,Highway Hills,0,,,,https://www.carousell.ph/p/female-bedspace-california-garden-square-1060471702/?t-id=_pqFK10KBv_1613656945170&t-referrer_browse_type=search_results&t-referrer_request_id=4dO6syfA6STekgZh&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,"https://media.karousell.com/media/photos/products/2021/1/4/female_bedspace_california_gar_1609736612_d4018504_progressive.jpg, https://media.karousell.com/media/photos/products/2021/1/4/female_bedspace_california_gar_1609736612_d43c6007_progressive.jpg, https://media.karousell.com/media/photos/products/2021/1/4/female_bedspace_california_gar_1609736612_84e7253a_progressive.jpg, https://media.karousell.com/media/photos/products/2021/1/4/female_bedspace_california_gar_1609736612_cbbeb4e0_progressive.jpg, https://media.karousell.com/media/photos/products/2021/1/4/female_bedspace_california_gar_1609736612_5621bfcf_progressive.jpg, https://media.karousell.com/media/photos/products/2021/1/4/female_bedspace_california_gar_1609736612_e1303883_progressive.jpg, https://media.karousell.com/media/photos/products/2021/1/4/female_bedspace_california_gar_1609736613_5d7025e2_progressive.jpg",
Female Bedspace Makati city/BGC/SM AURA,2700,"good for 4 - 2,700
good for 2- 3,200
??inclusive of water and electrical bills
??free wifi
??5 slots available

dm for more info or contact us through
09338750201-sun
+639562298034-globe","near sm aura, market market, BGC",5,3,Metro Manila (NCR),Makati City,,,,,,https://www.carousell.ph/p/female-bedspace-makati-city-bgc-sm-aura-1039678667/?t-id=_pqFK10KBv_1613656945170&t-referrer_browse_type=search_results&t-referrer_request_id=4dO6syfA6STekgZh&t-referrer_search_query=bedspace&t-referrer_sort_by=popular,"https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_a3fa7d9d_progressive.jpg, https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_44359e4d_progressive.jpg, https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_3221466c_progressive.jpg, https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_cd4792e2_progressive.jpg, https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_f76d857d_progressive.jpg, https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_62cb4222_progressive.jpg, https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_e2c7118d_progressive.jpg, https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_2496e153_progressive.jpg, https://media.karousell.com/media/photos/products/2020/10/6/female_bedspace_makati_city_1601947666_c1adcbe8_progressive.jpg",description
